8,man in light colored clothing photographs a group of men wearing dark suits and hats standing around a woman dressed in a strapless gown .
8,photographer takes a picture of a group of one girl in a pink dress and 10 boys in suits and hats .
8,man photographs a woman in a pink dress and a throng of men in suits .
0,taking a photograph of a well dressed group of teens .
9,white boy on a grassy area with a sad expression on his face .
0,baby boy crying standing on a field of grass .
0,toddler is walking in on a grassy knoll .
0,blond toddler walks in a field .
0,child walks in a grassy field .
6,man is cooking what appears to be green beans in a grill basket on a grill with a yellow lab standing by him while someone takes a picture from above .
7,man and his dog are grilling green beans on a grill .
3,man grilling vegetables on a patio with his dog .
0,man and a dog grilling green beans .
1,and his dog cooking outside
9,people are on a hilltop overlooking a green valley .
5,sit on the mountainside and check out the view .
0,people rest on a ledge above the moutains .
0,people hang out on top of a big hill .
0,people overlook a green valley .
8,group of tourists is crossing a bridge that connects a walking path to a trail of nature .
2,people cross a very tall footbridge with a tree-covered hill in the background .
0,shows a group of people walking over an arched red bridge .
0,cross a large bridge to get over the body of water .
0,walking over a white and red bridge over a pond .
2,young boy wearing a jersey looks down over a ledge at many boats in the water .
5,boy looks over a railing at the many boats and rafts below in the water .
0,boy in a green shirt is looking down at many inflatable boats .
0,young boy overlooking a crowd of inflatable boats .
0,boy in a green shirt watches kayakers .
7,older man holds an object and is looking at two young girls that sit across from him at a table that is outside .
0,little girls and an old man have a conversation .
1,old man is telling two girls something .
0,girls and a man were peeling corn .
1,young girls listen to an elder .
7,man is holding the hand of a woman up to his mouth in front of some buildings while another man looks on .
5,in blue shirt biting hand of girl in black striped jacket while another guy watches
1,man and blond woman holding hands outdoors , man in background watches .
7,man and woman pose for the camera while another man looks on .
0,multiracial couple posing for a picture
6,man with glasses is sitting a chair playing the oboe while a man in a purple shirt plays percussion and spectators look on .
2,older man with gray hair is sitting in a chair playing a large instrument made of bamboo .
5,man in dress shirt plays the bassoon while reading sheet music from a stand
2,gray-haired man sitting in a chair playing a wind instrument among other musicians .
0,man playing a musical instrument .
2,group of 11 people in winter wear such as beanies , skiing jackets , gloves and backpacks are standing in snow paddles outside a house made of ice blocks while a person in front of the door seems to be leading them .
4,group of people wearing snowshoes , and dressed for winter hiking , is standing in front of a building that looks like it 's made of blocks of ice .
5,people are quietly listening while the story of the ice cabin was explained to them .
1,group of people standing in front of an igloo .
1,students waiting outside an igloo .
5,baseball player in red leaps into the air to avoid a player in blue , who is shortly behind him as he catches the ball , while other blue team members look on in the background .
5,boy in a red uniform is attempting to avoid getting out at home plate , while the catcher in the blue uniform is attempting to catch him .
5,baseball player coming into home plate with knee held high and the catcher right in front of him waiting for the ball .
5,baseball player attempting to score a run before the catcher tags the player out .
2,baseball catcher trying to tag a base runner in a baseball game .
6,man in the foreground wearing a white shirt and black pants riding a bicycle with a basket in a busy street .
2,photo takes place in a busy street in an Asian city where people are riding bikes and walking .
1,very bus street is shown with Asian people all around walking and riding bicycles .
8,man in a white shirt rides a bicycle on a busy street .
5,Asian man riding a bike in the road .
8,man on a ladder is painting a brick wall in a warehouse .
7,man is standing on a ladder painting bricks
1,construction site with building material .
9,painting a brick wall on a ladder .
0,man is panting a piece of wood .
7,man wearing a hat and a white shirt is cleaning windows .
7,man in a white shirt stands high up on scaffolding
7,man stands on boards on top of a huge ladder .
1,works on top of scaffolding .
0,guy works on a building .
7,blond-haired man with glasses and a blank tank top is sitting next to another man with glasses and headphones while sitting on a train .
5,blond man wearing glasses is sitting in the train looking down at something .
7,man with glasses sitting next to another man who has earphones in .
3,30 somethings man playing with his phone on a subway train .
0,guys are riding on a subway , both wearing glasses .
4,her shopping bags and Betty Boop backpack and young woman crosses a city street .
5,crossing the street at a crosswalk with multiple bags in her hands .
3,girl with numerous bags walks on a crosswalk along with other people .
2,women are walking in a crosswalk with a bus in the background .
0,women walking through a crosswalk .
5,young man sits on the floor by the television with a fast food meal in front of him .
5,person sits on the floor and eats in front of a television .
0,person eats takeout while watching a small television .
5,is laying in front of the TV eating food .
9,television with a picture of a girl on it .
0,asian people are eating together around a table .
0,group of people eating Chinese food in a restaurant .
0,people are sitting at a table eating food .
1,group of people are eating noddles .
1,Asians eat food outdoors .
3,woman with flowers in her hair balances a large bowl of assorted fruits on her head .
4,dark woman carrying a large bowl of pineapples , bananas and papayas on her head .
3,woman with flowers in her hair balances a large bowl of fruit on her head .
0,woman is carrying a bowl full of fruit on her head near the ocean side .
5,woman is balancing a big bowl of fruit in front of the ocean .
2,man wearing a gray jacket and blue work pants is standing in a hole in the ground
8,man in a blue hat stands near a shovel in a deep hole .
2,man in a whole next to a septic tank .
0,guy wearing blue in a hole .
0,man stands in a hole .
9,shirtless young boy on a bicycle too big for him being supported by 3 other young shirtless boys in a grass field .
3,children are smiling as they pose together with a bicycle that is much too big for them .
1,African American child is supported by his three peers while riding his bicycle .
0,children are smiling and playing on a bike
0,all outside around a big bike .
6,man in a bandanna and a dirty t-shirt , and a woman in a graphic t-shirt , are standing next to a oblong hole with smoke coming out .
5,man , who is wearing the handkerchief , is performing a task with the tub while the woman watches .
8,individuals , a male and a female , standing in a forested area around a tub .
5,people , one man and one women in the woods putting something in a tub .
0,rises from a large outdoor vat as two workers look on .
1,little baby girl dressed whimsically in striped pantaloons is pictured so that one must ask which is bigger , her feet or her sleepy smile .
0,sleeping baby is in someone 's arms and wearing a pink striped outfit
0,sleeping baby in a pink striped outfit .
1,little baby cradled in someones arms .
1,little baby is wearing purple pants .
5,African individual is looking into the camera while dressed in varying beads and decorations that have a cultural relevance .
4,African native gazes into the camera donning a hat of two corn cobs and necklaces of shells and beads .
5,member of an African tribe is watching the camera intently in tribal dress .
1,African woman with piercings , lots of necklaces and corn on her head .
3,person is wearing a lot of jewelry with corn on his or her head .
5,samurai warrior in full black dress takes his sword from the sheath on an outdoor training mat .
8,man in a black martial arts suit unsheathes a sword on a training mat in a field .
3,guy with a sword and traditional fighting gear is getting ready for a fight .
2,man in black wields a sword in front of rolling , green hills .
2,man dressed in black doing karate in a green field .
0,couple of several people sitting on a ledge overlooking the beach
9,young people sitting on a rail above a crowded beach .
0,group of people sit on a wall at the beach .
9,group of teens sit on a wall by a beach .
1,of people at the beach .
4,group of men and women are hiking through a dried up river bed littered with large rocks , which runs between two rocky walls in a dense green forest .
4,hikers , one facing towards the camera and the others facing away from it , are walking through a rocky riverbed .
5,treks upward through the creek bed , stopping to catch their breath and enjoy the cool , green scenery .
0,group of hikers traveling along a rock strewn creek bed .
0,women and three men are hiking along a rocky stream .
9,man with a badge is standing on a wood floor next to a structure .
0,security guard stands by a metal , lighted sculpture .
2,white-haired man in a suit stands in an empty room .
1,security guard on watch duty at the museum .
0,guard at a art museum .
5,women in colorful dresses are sweeping water out of the street while a man watches .
4,women , one in green and the other in purple , washing a sidewalk .
0,Indian women in saris are bending over a wet street .
5,women in colorful clothing are cleaning the road .
0,woman are sweeping a street .
4,separate women , one wearing a white top and black pants , the other wearing all black and a pair of pink flip-flops , kneel on a gray brick sidewalk path in front of green and red bushes .
4,women squatting on the sidewalk looking at plants , one in black shirt , shorts and pink sandals , the other in a white shirt , black shorts talking on a cellphone .
5,little girl is looking at some plants while another is on the phone in the background .
1,girls crouch in front of some bushes and talk on their phones .
2,girls crouch in front of a garden of small shrubbery .
2,young girl wearing a multicolored holding an orange ball in her right hand walking through bright green grass behind a house
8,little girl wearing a dress walks across a green lawn on a summer day with a home and trees in the background .
2,child in a dress runs through the yard with a miniature orange soccer ball in her hand .
4,little girl stands in a backyard , holding a toy and looking into the camera .
5,little girl is enjoying the spring weather after the long winter break .
9,young child wearing a blue shirt and sandals playing with a red toy while sitting on the floor .
9,black-haired child in a blue outfit is playing with a toy outside on a tile floor .
3,little boy with a blue shirt on sitting on the ground playing with legos .
3,young child playing with a toy while laying on the floor .
1,little boy playing with his toy .
0,little boy skateboarder is doing a trick on his board while another young skateboarder watches .
9,child is performing a skateboard trick while another child with a skateboard leans on a wall .
9,boy takes a jump on his skateboard while another boy with a skateboard watches .
9,young boy skateboarder jumping on a platform on a skateboard .
1,skateboarders .
4,little children , one boy and one girl , laugh as they sit on the grass .
5,little boy and a girl sitting down in the grass having fun .
5,young boy and a young girl sitting in the grass laughing .
1,children smiling and sitting on grass .
5,kids are laughing in the grass .
8,woman holding a bottle , reaching out from a bench to shake a man 's hand .
7,man shaking the hand of a woman in an orange shirt sitting on a bench .
7,man shaking the hand of a teenager sitting on a bench .
3,woman having a drink is shaking hands with someone .
2,young girl in a orange shirt shaking a hand .
2,talking on a microphone and a crowd of people in front of him .
1,trolley driver is telling people to move off of the street .
1,mass transit person making an announcement .
1,driver communicating on his walkie talkie .
2,man in a vehicle behind a family crowd
0,girl paddling down a large river , as seen from behind her .
9,woman with a paddle sits in a boat on the water .
0,woman paddles a boat down a river .
0,woman kayaking down a river .
3,woman with a paddle .
5,girl with pigtails is playing in the ocean by the beach .
5,girl in pigtails splashes in the shallow water .
5,young girl in pigtails plays in the water .
5,girl with pigtails plays in the water .
5,girls plays in the surf .
8,woman in jeans and a red coat and carrying a multicolored handbag spreads put her arms while leaping up from a cobblestone street .
8,lady in a red coat , holding a bluish hand bag likely of asian descent , jumping off the ground for a snapshot .
8,woman in a red jacket , with a blue and gold handbag is jumping while smiling on a cobblestone street .
0,woman wearing a red coat is jumping outdoors .
1,in red jumping for joy .
3,people sitting beside each other at a table with food on it smiling .
0,couple wearing white sweaters sit at a restaurant table .
0,man and woman seated at a table together .
0,man and a woman eating dinner together .
1,man and woman wearing khaki smiling .
1,wine and appetizers on are displayed in an upscale restaurant .
2,sits on white plates in front of wineglasses and a wine rack .
1,well lit room , with three glasses on the table and two plates .
0,elegant food serving on table at a restaurant .
9,meal is on a table in a restaurant .
0,group of four children wearing pajamas have a pillow fight .
0,group of young children playing pillow fight on a bed .
0,children are having a pillow fight .
0,group of kids have a pillow-fight .
0,having a pillow fight .
0,construction workers are sitting up on the side of a building .
9,constructions workers sit on a beam taking a break .
9,construction workers take a seat on a steel beam .
1,construction workers sitting on an I-beam .
0,men take a break from construction .
2,smiling little boy holds a hand mixer in a bowl .
3,boy with blond-hair playing with a mixer .
5,child has fun with a blender in the kitchen .
0,child using an electric mixer in a bowl .
0,child happily mixing batter in a bowl .
2,boys , one with a yellow and orange ball , play in some water in front of a field .
9,children play with a balloon in mud on a sunny day .
1,kids are running and playing in some water .
5,children are playing in the water .
0,boys play in a puddle .
5,woman with blond-hair wearing a blue tube top is waving on the side of the street .
5,woman in the blue dress is holding out her arm at oncoming traffic .
2,blond woman in a blue shirt appears to wait for a ride .
1,woman is signaling is to traffic , as seen from behind .
0,blond woman is on the street hailing a taxi .
9,young girl sits on a seat and looks at a train pamphlet .
9,young girl on a train reads a book about train rides .
0,little girl looking at a brochure on train rides
1,sitting down looking at train ride brochure
3,young blond girl with a magizine in her hands
5,Asian girls laughing , as the girl on the right holds an instrument .
1,women are sitting and talking and laughing together .
1,girls in metal chairs are laughing together .
1,women laugh while sitting on the floor .
1,asian women smiling and laughing .
8,people jogging outside on a sunny day in what seems to be a neighborhood , could be part of a marathon .
4,people are running and one of them is a man wearing a blue t-shirt and red shorts
0,jogging together on a park sidewalk .
1,group of joggers running on the sidewalk .
0,joggers run down a path .
5,dogs run towards each other on a rocky area with water in the background .
9,brown dog is running after a black dog on a rocky shore .
0,dogs run across stones near a body of water .
1,brown dog is running after the black dog .
0,dogs playing on a beach .
5,kid jumps off the diving board and into the swimming pool below .
0,boy is jumping off a high diving board into the pool .
0,child jumps off a high diving board into the pool .
0,little kid is jumping off a high dive at the pool .
0,boy descends off the end of a high diving board .
0,guy stands by a window taking his overshirt off .
2,man in a tank top stands next to a chrome door .
1,man is putting on his shirt near an elevator .
1,man stands by an elevator with his head down .
1,man puts his shirt on near an elevator .
0,white dog is running down a rocky beach .
1,brown dog running along the beach .
1,light-colored dog runs on the beach .
0,small yellow dog runs on a beach
0,tan dog runs on a sandy beach .
7,young man is bathing , with only his shorts on , in a large wooden pale .
2,man lounges in a wooden basin of water while eating a fruit .
0,guy in a huge wooden tub while people are looking over .
2,man holding a yellow ball , soaking in a wooden tub .
0,man laying in a wooden tub outside .
9,person is sleeping on a bench on the sidewalk , across the street from a bus stop .
9,man with a plaid blanket sleeps on a bench near a city street .
9,person laying on a street bench under a blue plaid blanket .
7,man is sleeping on a bench near a bus stop .
1,sleeping on bench on city street .
5,young girls are playing in the forest ; the younger one is climbing a short tree and is about 2 feet off the ground .
9,little girl in a red shirt and jeans climbs a small tree while another little girl looks on .
4,young girl are playing near a small tree , and one has climbed up into the branches .
0,child is climbing in a tree while another , older child , watches .
0,young girl watched as a girl younger than her climb a tree .
9,looks as though a soldier is sleeping in a car on his way home after a deployment .
0,young man asleep during a car ride wearing his seat belt .
2,boy in a beige shirt is sleeping in a car .
0,man asleep in a car that 's driving .
0,boy sleeps on a car ride .
3,shirted woman sleeping in a car with blue and white blanket on her .
8,woman in a pink shirt wrapped up in a blue blanket asleep in a car .
8,woman in a red shirt is under a blanket and sleeping in a vehicle .
2,lady with brown hair in a pink shirt sleeping in a car .
2,woman sleeps under a blue and white blanket in a car .
7,man wearing a white shirt is flipping a pancake by flinging it into the air .
5,is flipping an omelet or pancake in the air , while in his kitchen .
2,man in a home kitchen is flipping a pancake extremely high .
0,guy flipping a pancake high into the air from a skillet .
5,flipping pancake in kitchen while looking in awe .
3,converse with a man at the scene of an emergency .
1,wear reflective uniforms and stare upwards .
1,firefighters are responding to an alarm .
1,from the firemen 's uniforms .
1,are responding to an event .
4,few firefighters , wearing black , yellow , and pink jackets , standing next to a firetruck .
0,firefighters stand outside of a building near their firetrucks .
9,at a scene with a firetruck that has it 's lights on .
1,stand outside of their firetruck with all its lights on .
2,on-duty firemen talk in front of a firetruck .
7,man is kneeling down with a child on a beach where bright blue and red boats are stationed in the background .
3,beach with blue and red boats , with people on shore
1,are doing various activities on the beach .
1,at beach looking for things in sand
1,people walking on beach .
5,man in an orange hard hat and vest looks at an object in his hand while the man next to him stands on a ladder in order to reach the ceiling .
9,are two workers , one on a ladder , against a blue wall with a yellow-and-black stripe .
1,workers in front of blue wall with warning stripe .
1,wearing hard hats and safety vests are working .
3,guy with boots is on a ladder .
5,newsstand so packed with magazines , candy and coke-a-cola products that the smiling woman working behind the counter is easy to miss .
0,magazine vendor sits behind a very colorful collage of magazines .
1,newsstand clerk is surrounded by her colorful merchandise .
0,woman working at a newsstand .
0,woman in a magazine stand .
3,large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment .
8,worker wearing a hard hat watching a large machine dig a trench in the dry dirt .
2,man in blue overalls and a yellow hard hat is watching a huge machine work .
2,man in a hard hat is wearing a blue shirt and blue jean overalls .
0,man in a hard hat looks at some machinery .
7,man sitting down with this head resting on his fists next to a man with his eyes closed and his together with dough sitting on a table in front of them both .
5,the bakery , the fat old baker sleeps while his apprentice rubs the flour out of his eyes , seated beside him .
0,all yellow photo of two men sitting in a bakery .
0,tired looking person makes a lot of bread .
0,men relaxing in a bakery
8,men are sitting near a tree talking while another stands looking at a body of water and another is rowing a boat .
3,men are sitting by a river conversing with one another while a boat drifts by them .
5,people sitting in front of a body of water with the sun behind them .
5,group of shirtless men are sitting in the shade on a tropical beach .
3,men sitting with a body of water behind them .
5,young boy in swimming trunks is walking with his arms outstretched on the beach .
1,boy is playing on the shore of an ocean .
5,boy in his blue swim shorts at the beach .
0,boy smiles for the camera at a beach .
1,playing on the beach .
1,skier is overlooking the beautiful white snow covered landscape .
0,hiker standing high on a bluff overlooking the mountains below .
1,person on ski 's looks from hill over snow covered landscape
0,skier is overlooking a snow-covered mountain .
0,skier pauses on a mountaintop .
8,riding on their bicycles near a mound of dirt with a hovel from a backhoe in front of the mound .
0,boy wearing a red shirt is riding his bike right next to a mound of dirt .
0,group of boys are riding their bikes around a big pile of dirt .
5,are riding bikes near a dirt mound in the street .
5,kids are riding bikes in the pile of dirt .
0,bunch of people in racing gear and helmets racing bicycles around a corner on wet pavement .
0,men ride their bicycles through some puddles around a curve during a race .
3,of bicyclers rounding a corner with water spraying up from their wheels .
2,in a bike race take a sharp left turn .
0,bike riders compete in a competition .
8,boy in a pink T-shirt is riding a bike over a sand pile while two others are riding in the street .
5,boys playing and biking with a pile of sand in the middle
0,young boys are riding their bikes around a mound of dirt .
0,kids riding bikes over a dirt mound .
5,young boys ride bikes in the street .
1,man with cane bends down to look at some plants and is steadied from behind .
7,man and a woman are standing behind an elderly man who is looking at a bush .
7,man holds up an older man as the older man bends down to check out plants .
2,older man in a white short-sleeve shirt admiring a bush .
7,man with a cane bends over near a man and woman .
3,male surgeon wearing a red cap and teal scrubs performing surgery with two other men wearing teal scrubs .
1,doctor and nurses in blue scrubs are performing an operation .
0,surgeon and surgical staff operating on a patient .
1,surgeon and two assistants perform an operation .
1,team performing surgery .
4,black and white dog is attempting to catch a yellow and purple object in a low cut yard .
4,black dog is jumping up to catch a purple and green toy .
4,black and white dog jumps after a yellow toy .
1,black and white dog jumps to get the Frisbee .
0,dog jumps to catch a toy .
6,man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door .
5,shirtless man is laying down in the middle of a busy street .
1,man laying down in middle of street during heavy traffic .
2,man in blue shorts lays down outside in a parking lot .
5,man in blue shorts is laying in the street .
4,white and black dog and a brown dog in sandy terrain .
1,large dogs chasing each other at the beach .
1,two large dogs are running through sand .
1,dog is chasing another one on the beach .
9,woolly dog chases a Doberman on a beach .
5,man in an all black outfit just threw a bowling ball down a lane towards the center of the bowling pins .
8,guy wearing all black at a bowling alley standing in front of a lane with a black bowling ball in it .
1,man is bowling at an alley with cosmic imagery including bowling balls and pins above the lanes .
0,man stand there after rolling a bowling ball down a lane .
1,finished throwing bowling ball towards bowling pins .
5,man in a black shirt is riding a mule trough the desert , with the sun shining in the background .
4,old weathered , bearded man wearing all black , riding a beautiful white donkey on white rocks .
3,man wearing black is riding a white horse with numerous rocks around him .
7,gray bearded man in black clothing riding a horse on a rocky path .
3,with gray hair and a black outfit riding a white horse .
9,tired-looking men relax on a couch near a wooden trestle table with a coffee cup on it .
4,man and woman are on a couch , and they are both asleep .
7,man and woman are taking a nap on a couch .
1,man and woman laze around on the couch .
7,man and woman napping on a blue couch .
7,man wearing a reflective vest sits on the sidewalk and holds up pamphlets with bicycles on the cover .
1,in bright yellow vest displays bicycle safety information on street .
7,man and woman talking are interrupted and a man covers his face .
2,man in a vest is sitting in a chair and holding magazines .
0,construction worker holds a sign about bicycling .
2,multicolor dog jumping to catch a tennis ball in a grassy field .
0,dog leaps while chasing a tennis ball through a grassy field .
0,dog is jumping to catch a object thrown at it .
4,black and white dog catches a toy in midair .
0,dog and a tennis ball .
1,young helmeted man , in his team uniform , is swinging his bat at an incoming baseball .
0,young boy wearing a Giants jersey swings a baseball bat at an incoming pitch .
0,boy playing for the Giants baseball team swinging at a baseball .
0,child swings a baseball bat at the ball .
0,little boy hitting a ball .
2,man in a yellow shirt and black shorts getting ready to throw a javelin .
9,man wearing a yellow shirt is throwing a javelin on a track .
2,Asian man is throwing a javelin in a yellow shirt .
0,teenage guy wearing glasses is throwing a javelin .
3,man with a yellow shirt throwing a javelin .
0,large balloons are lined up at nighttime near a crowd .
5,are watching hot air balloons in the park .
1,group of hot air balloons lit up at night .
1,crowd watching air balloons at night .
1,watching hot air balloons .
9,guy sitting at a desk talking on a phone with books laying everywhere .
0,talking on a phone , surrounded by books in an office .
3,man sits at a desk in room cluttered with books .
1,man on the phone surrounded by stacks of books .
5,man in a cluttered office is using the telephone
5,brunette women in jackets sitting against a wall and looking at the same magazine .
0,woman is reading a magazine over another woman 's shoulder .
0,photo of two girls reading a magazine .
1,women are reading the same magazine .
0,women reading a magazine .
6,men are squatting with one man lighting a stick from a candle flame and the other man has his hands folded looking at the ground while a person wearing a bracelet has a phone to their ear .
2,men are hunched down in front of candles in what appears to be a kind of vigil .
1,night , two men in glasses crouch near some plants .
1,men squat to light candles at night .
3,man with glasses lighting a candle .
0,young man is walking through a busy street beside a mall .
8,in a pink hat walking with a man in a gray sweater .
5,Asian couple walks in the shopping district .
0,woman in a pink hat strolls along sidewalk .
1,people are walking around outside .
9,little boy rides a bike down a hill on a miniature dirt bike .
9,young boy in a helmet rides a bike on the road .
9,child with a helmet on his head rides a bike .
0,young boy pedals quickly at a BMX race .
0,little boy rides his bicycle in a race .
9,group of people sit around a table outside on a porch at night .
0,group of eight people are gathered around a table at night .
2,group of people sitting at a table in a darkened room .
1,group of people sit outdoors together at night .
5,group of people gathered around in the dark .
7,man in a brown shirt and dark shorts plays on the beach with his two black dogs .
5,man in shorts with two black dogs holds a ball throwing toy at the beach .
1,man playing with two black dogs on the beach
1,at the beach with two dogs .
3,man with two dogs on a beach
0,child covered in foam is climbing on a black inflatable ramp .
1,person covered in soapy water is getting cleaned off .
1,boy covered in suds has his face wiped clean .
1,boy cleans the bubbles off his face .
1,boy is covered in bubbles .
8,couple is sitting in a blue raft watching a lot of people in bathing suits on a boat .
0,group of people in swimsuits enjoy themselves on a cruise ship .
7,people in bathing suits on a boat and on inflatable rafts .
1,large gathering of people partying on boats .
0,of people are partying on a boat .
8,girl with blond-hair is holding a bottle and wearing a blue and green floral bikini on a boat .
8,young woman in a bikini holding a bottle is goofing around and kicking a man in a straw hat .
8,young woman on a boat in a light colored bikini kicks a man wearing a straw cowboy hat .
9,are partying on a boat while a blond teenager is kicking a man .
1,group of students during spring brake .
2,boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water .
9,child is falling off a slide onto colored balloons floating on a pool of water .
3,boy sliding down a slide into a pool with colorful tubes .
2,boy in blue shorts slides down a slide into a pool .
0,boy rides down a slide into a small backyard pool .
5,man in water throwing a little boy up in the air and waiting for him to come down so he can catch him .
2,man in a wetsuit is throwing a toddler up in the air and is ready to catch him .
8,man in a wetsuit is throwing a baby wearing a wetsuit up into the air .
2,water droplets fly , a man throws a little boy up in the air .
5,man is in the pool and throwing a small boy into the air .
5,large group of people traveling down a countryside road in the back of a small pickup truck while one person is walking along side the truck .
5,cram together in the back of a truck that is heading through green rolling hills while passing a pedestrian along the way .
3,rickety old truck , stuffed to overflowing with men , is traveling down a country road on the left hand side .
5,group of people riding in the back of a truck , down the road , in a country area .
9,men on the back of a pick up truck going down a road .
0,people are preparing food in a restaurant kitchen .
1,cooks are preparing hamburgers for the customers .
0,chefs prepare burgers in a restaurant kitchen .
0,men preparing food in a kitchen .
5,cooks in the kitchen cooking .
5,young boys are looking at the camera , one smiling , the other sticking his tongue out .
1,little boy sticks his tongue out for the camera . Another boy looks on .
1,young boys look up at the camera as one sticks out his tongue .
1,young boys making silly faces .
1,boys make faces .
3,person with brown pants is sitting around a fenced area that has sparks flying .
2,man in workman 's gear is welding an I beam above a chain link fence .
1,man is wearing brown pants and boots , while welding .
1,worker , welding on high beam .
1,metal worker doing some kind of work .
0,mother decides to take her child on a piggyback ride outside their apartment complex .
7,baby boy in a blue and white striped shirt is sitting on his mother 's shoulders .
0,mother and her young song enjoying a beautiful day outside .
9,young woman is giving a baby a ride on her shoulders .
0,woman gives a small child a piggyback ride .
0,woman is resting against a cross shaped pole while looking towards a large body of water .
0,person overlooking the view from above , while leaning on a cross .
0,woman leaning against a white cross looking at the ocean below .
9,on a hill by a white cross overlooking a beach .
0,person stands by a white cross overlooking a bay .
7,group of people on a riverbank some sitting on the grass some standing .
7,people sitting and standing on a grassy area next to the water .
5,girls are sitting in the grass while several men stand near them .
1,group of people are gathered near the water .
2,gather in a grassy area near a lake .
5,male volleyball player in red trunks tries to block the shot of the opposing player during a professional volleyball game .
5,playing volleyball , with one player missing the ball but hands still in the air .
0,group of spectators watch a men 's sand volleyball game .
0,players compete on a sunny day at the beach .
5,playing volleyball in the sand .
0,men shoveling snow off a railroad track dressed in bright orange snowsuits .
1,men in orange coveralls shovel snow off railroad tracks .
1,men in hats and orange uniforms are shoveling snow .
0,at work shoveling snow from a rail track .
1,workers clearing the path .
8,blond horse and a blond girl in a black sweatshirt are staring at a fire in a barrel .
4,man , and girl and two horses are near a contained fire .
0,girl holding a horse 's lead behind a fire .
0,people and two horses watching a fire .
0,girl and her horse stand by a fire .
5,group of construction workers dressed in orange safety vest sit on the ground assembling a railroad track .
1,workers in orange vests are repairing tram rails , as onlookers stand by .
0,wearing reflective vests working near a train car .
5,workers working on train tracks in the city .
0,are laborers working on a train track .
4,gentlemen in baseball caps and shirts , work on the engine of an old , rusted VW beetle .
0,older guy looking at a classic , rustic , volkswagen beetle .
0,men working on a yellow Volkswagen beetle .
0,men looking at a beat up old car .
1,men are working on an old car .
7,man kneels on the ground doing some sort of project on his own .
3,with blue gloves working on the sidewalk with some cleaner
0,short , brown hair girl is assembling a pink roof cover .
0,woman assembles a white metal frame on the sidewalk .
1,young woman sands down an old shelf .
4,woman wearing a pink shirt and red apron stands in her restaurant holding food and surrounded by bagged breads , a microwave and the chalkboard menu up on the wall .
4,wearing a yellow hat , pink shirt , and red apron is holding food in a kitchen .
0,in pink shirt smiles for camera inside a restaurant kitchen .
2,woman holding a bowl of food in a kitchen .
1,in store happily holding some food .
3,large brown dog is pushing a small Boston terrier with his face while anouther dog watches .
5,are three dogs starring at a ball in the middle of them .
5,large skinny dog stands near two smaller dogs in the dirt .
8,bulldog , a sheepdog , and a boxer standing in a yard .
1,dogs of various sizes .
7,man and woman sitting on a deck next to a lake .
7,man and a woman are sitting on a dock together .
7,shirtless man and a woman sitting on a dock .
7,lady and a man with no shirt sit on a dock .
7,man and a woman sitting on a dock .
0,are workers laying out the tracks for a trolley .
1,in orange vests are laying train track down .
0,wearing orange vests working on a railroad .
1,group of men work on some streetcar rails .
0,in safety vests are working on a track .
3,construction worker in a neon vest is working with electrical equipment while sparks fly .
7,man in a face mask and high visibility vest working on a train track .
1,woman with an orange and gray shirt is fixing something .
1,man fixing the road with his equipment .
1,is working in an orange vest .
1,woman with red-brown hair and dark painted fingernails is carefully applying mascara .
1,woman with reddish hair applies mascara to her eyelashes .
1,woman is carefully applying mascara to her eyelashes .
1,woman applies mascara to her eyelash .
1,woman is applying mascara .
3,white dog is resting its head on a tiled floor with its eyes open .
0,closeup of a white dog that is laying its head on its paws .
1,white dog rests its head on the patio bricks .
1,white dog has its head on the ground .
1,large white dog lying on the floor .
2,woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness .
2,woman in blue shorts and a white shirt is indoor rock climbing .
0,girl is in a harness , climbing rocks .
1,climbing an artificial rock wall .
0,girl is climbing a rock wall .
1,like everyone is getting good gas mileage here with all these beautiful scooters !
1,of motor scooters are arranged here in an orderly fashion .
1,scooters are parked together on the sidewalk .
1,Japanese motorcycles are lined up .
1,lot of motorcycles lined up in Asia .
1,regional park police helicopter is preparing to land .
1,white and green helicopter takes off from the airfield .
0,helicopter on a clear day taking off .
1,helicopter is taking off for flight .
1,taking off from airport .
0,older , male construction worker wearing a yellow vest climbing down from the roof of a building onto scaffolding .
5,man in a yellow vest is standing on the wall above the scaffold .
7,man in a reflective jacket positions himself on scaffolding .
7,construction worker is on climbing on top of a building .
0,man climbs down a scaffolding .
4,group of people are either standing or sitting , some are wearing hats and scarves , while some are not .
2,group of fourteen is assembled in a hall with dining tables and a stage .
2,large group of people mingling in a room with a tile floor .
1,of people in different costumes at some kind of party .
0,gathering of people standing by a stage .
0,young boy jumping and a young girl sitting in an inflatable pool .
0,boy is jumping on an inflatable ring and a girl is watching him
5,young kids are playing in the water on an inflated toy .
1,teenage boy is jumping on an inflatable slide .
0,boy jumping on a water jumphouse
0,children playing on a Polaris vehicle outdoors .
5,children played on the four wheeler in the field .
9,family playing on a tractor on a beautiful day
0,four kids are riding on an ATV in a field .
2,ride a tractor in a field .
2,older woman stir fries vegetables in a home kitchen , with a counter crowded with jars and bottles in the background .
